review,source_file,tokens,sentiment,dominant_topic,category,image_path,product_url
"dnfl******
신고
24.12.03
옵션
흑청
XS
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
157cm
47kg
상의 44
하의 24
색상은 화면 그대로에요! 무엇보다 허리가 잘 맞아서 너무 좋아요! 이렇게 넓은 바지는 옆에서 보면 더 부해보일때가 있는데 저렇게 선이 있어서 안부해보이는것같애요! 길이도 발등 덮는 기장정도에요!",zigzag_reviews_7.csv,"['그대로', '무엇', '안부', '길이', '발등']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"CeUv3yGc
신고
24.11.25
옵션
크림화이트
롱S
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
169cm
49kg
하의 27
바지는 이쁜데 통이 생각보다 큽니당
구김도 잘가고 제가 롱 기장을 선택했지만 허리가 비교적 헐렁해서 그런지 더 길게 느껴지는 것 같아요
색은 누리끼리하지도 않고 딱 좋네요!",zigzag_reviews_7.csv,"['구김', '선택', '비교', '누리', '끼리', '지도']",neutral,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"mUcsog8F
신고
24.11.22
옵션
크림화이트
S
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
퀄리티는 너무 좋음!! 핏이나 마감 퀄리티는 너무 좋아요 딱 제가 생각하던 와이드한 화이트 팬츠였어요 
근데 문제는 생각보다..너무길어요 제 키가 잘못이겠죠 
하루 입고 다녔더니 이미 뒤에 다 지저분해짐ㅜㅜ
길이 수선하고 입을라고요…",zigzag_reviews_7.csv,"['와이드', '문제', '하루', '길이']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"YTFYczpt
신고
24.11.22
옵션
크림화이트
롱L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
174cm
61kg
상의 66
하의 28
발 250mm
봄, 가을에 입기 딱 좋은 두께감인데 전 겨울에도 안에 기모입고 입으렵니다. 옆에 절개 포인트도 흔하지 않게 예쁘고 핏도 너무 좋아요!!!

키가 커서 만족스러운 기장 찾기 어려운데 딱 발등에 걸쳐서 정말 맘에 들어요. 170 이상이신 분들은 여기입니…
더보기",zigzag_reviews_7.csv,"['가을', '두께', '겨울', '기모', '절개', '포인트', '커서', '찾기', '발등', '정말', '이상', '기입']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"wlals6262
상위 15%
신고
24.11.18
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
163cm
48kg
상의 55
하의 26
발 235mm
롱버전 사면 흰바지 끌리면 더러워지니깐 기본기장했는데
저의 다른바지들과 비교해봤을때 단면이랑 입었을때를 비교하면 생각보다 짧아요

하지만 편하고 적당한 바지인거같습니다",zigzag_reviews_7.csv,"['사면', '본기', '비교', '단면', '비교']",neutral,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"qbRvbWK8
상위 5%
신고
25.06.10
옵션
크림화이트
L
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
157cm
60kg
상의 66
하의 30
발 235mm
바지 통이 커서 Y존 부각 없고 다른 흰바지처럼 부해보이지 않아서 좋아요~ 하비라 허벅지 엉덩이에 맞춰 입으면 허리가 항상 남는데 얘는 허리 약간 여유있게 잘 맞아요 벨트하면 딱 좋을 사이즈~ 근데 키작녀에겐 바지가 한참 길어서 수선해서 입어야 할듯ㅎ…
더보기",zigzag_reviews_7.csv,"['커서', '부각', '다른', '하비', '허벅지', '엉덩이', '항상', '약간', '여유', '벨트', '한참']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"uVhfS8tD
상위 30%
신고
25.06.09
옵션
크림화이트
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
168cm
60kg
상의 66
하의 29
발 245mm
키168 60키로 정도되는데 하체에 살이 있어 사이즈 고민을 했어요~ 크게 나왔다는 말이 있기도하고 통이 넓다해서 넘크게 입기는 싫어서 M사이즈로 샀는데 허리 적당히 여유있고 엉덩이도 여유 통도 넓어요~ 다른바지에 비해 통이 넓은편이지만 괜찮아요~ 여…
더보기",zigzag_reviews_7.csv,"['하체', '살이', '고민', '크게', '기도', '크게', '여유', '엉덩이', '여유', '편이']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"밍밍닝
상위 1%
신고
25.06.06
옵션
크림화이트
롱M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
166cm
51kg
상의 55
하의 26
발 240mm
사진이랑 실제 색상이 거의 동일해서 만족스러워요!
화이트와 아이보리 사이의 중간 톤이라 어떤 상의와도 무난하게 잘 어울리는 색감이에요
여기저기 코디하기 좋아서 활용도가 높아요!

평소 허리단면 33 입는데 생각보다 여유 있는 사이즈였고 벨트와 함께 입…
더보기",zigzag_reviews_7.csv,"['밍밍', '실제', '거의', '사이', '중간', '무난', '여기저기', '코디', '용도', '평소', '단면', '여유', '벨트']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"VIDMbZ0L
상위 15%
신고
25.06.05
옵션
흑청
L
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
163cm
58kg
상의 66
하의 30
발 230mm
여기 흰바지 두개째 입규있어서 무난하게 흑청 구매했어요 근데 좀 덥고답답한 느낌이 있어요 이 바지는 세탁건조 한번믄 해도 많이 줄어드는 거 같으서 길길래 돌럿어요 .. 대신 두번응 못돌려요 ㅠㅠ",zigzag_reviews_7.csv,"['입규', '무난', '세탁', '건조', '한번', '해도', '돌럿어', '대신', '번응']",neutral,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"vV6ix3f7
상위 5%
신고
25.05.29
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
165cm
52kg
상의 55
하의 27
발 230mm
흰바지 새로 사야지 하던 참에 슬앤에서 눈여겨 봤던 흰바지를 구입했어요! 원래도 슬앤바지는 많이 가지고 있고 잘 입는 바지 중에 하나라서 믿고 구매했습니당! 기장도 허리도 잘 맞고 무엇보다 핏이 너무 예뻐요! 적당한 와이드에 허리는 잘 잡아줘서 좋습니…
더보기",zigzag_reviews_7.csv,"['슬앤', '원래', '슬앤바', '가지', '하나', '무엇', '와이드']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"de9eGaKd
상위 5%
신고
25.05.27
옵션
크림화이트
롱L
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
173cm
56kg
하의 28
키 큰편이라 이런 기장감 바지 찾기 힘든데 완전 길어서 한번 접고 입습니당 ㅎㅎ 흰바지 통통해보일까봐 안 입었었는데 이건 라인이 앞쪽에 있어서 다리도 얇아보이고 예뿌네요 ㅎㅎ 색감은 푸르딩딩한 흰색이 아니라 베이지 빛이 감도는 웜한 흰색이라서 더 고급…
더보기",zigzag_reviews_7.csv,"['편이', '찾기', '완전', '한번', '입습', '이건', '라인', '앞쪽', '다리', '푸르딩딩', '흰색', '베이지', '흰색', '고급']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"동글동글동
상위 10%
신고
25.05.22
옵션
흑청
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
162cm
60kg
상의 66
하의 28
발 230mm
색 예쁘고 물빠짐 없어요
근데 밑위가 길어서 그런가 핏이 애매해요..제가 뱃살을 빼볼게요!! 그래도 편해서 거의 교복템입니다 ㅎㅎ 
스판은 없는데 통이넓어서 다리답답하지도않고 배에 힘주지않아도 잡아줘서 좋아요",zigzag_reviews_7.csv,"['동글동글', '밑위', '런가', '뱃살', '거의', '교복', '스판', '다리']",neutral,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"s6uOF7sU
상위 15%
신고
25.05.12
옵션
크림화이트
S
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
158cm
47kg
상의 55
하의 26
발 230mm
예상했지만 158cm인 저에게는 기장이 살짝 길어서 접어입어야했습니다. 수선맡기려고요 신발 높은 거 신으면 닿을까 말까 합니다. 여행갈 때 급하게 산건데 노란끼하나도 없고 편하게 잘 입었습니다. 너무 예뻐요!!",zigzag_reviews_7.csv,"['예상', '수선', '신발', '여행']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"나쵸고냥이
상위 30%
신고
25.04.12
옵션
크림화이트
S
사이즈
생각보다 커요
퀄리티
별로예요
색감
화면과 비슷해요
정보
153cm
43kg
하의 25
마감 퀄리티가 많이 아쉽고 완전 화이트에 크림색 한방울 섞인 색입니다.
153 기준 기장이 길며 살짝 부해보이는 거 같아요
후기가 좋아 구매했는데 너무 기대를 했는지 아쉬움이 많은 제품입니다",zigzag_reviews_7.csv,"['나쵸', '고냥이', '별로', '완전', '방울', '기준', '후기', '기대', '아쉬움', '제품']",neutral,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"67MouCvW
상위 5%
신고
25.03.09
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
50kg
하의 26
검은벨트에 하얀바지 룩이 너무 하고싶었어요
옆 절개가 포인트고 이 부분이 핏을 예쁘게 만들어주는 것 같습니다
길이는 163~4기준 발등 다 덮네요 뒤꿈치 쪽 안 더러워지게 조심해서 입어야할 것 같아용
지금 생리중이라 배가 많이 부어서 조금 딱 맞는데 …
더보기",zigzag_reviews_7.csv,"['벨트', '절개', '포인트', '부분', '길이', '기준', '발등', '뒤꿈치', '지금', '생리', '부어']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"cX9xrHDw
상위 25%
신고
25.03.02
옵션
흑청
롱M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
170cm
64kg
상의 55
하의 28
발 250mm
흰색 바지 구매하고 너무 마음에 들어서 흑청으로 재구매 했어요! 옆에 있는 라인이 특히 너무 예뻐요?? 다리도 얇아보여요!! 흑청은 롱 버전으로 샀는데 저한텐 롱버전이 더 괜찮네용 다른 색으로 또 사려고요 !!!",zigzag_reviews_7.csv,"['흰색', '라인', '다리', '한텐', '다른']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"SjHfkzvO
신고
25.02.28
옵션
크림화이트
M
사이즈
생각보다 커요
퀄리티
별로예요
색감
화면과 비슷해요
흰색 사실 거라면 걍 사지마세요
바지 군데군데 노란 얼룩이 묻어있는 채로 배송 왔습니다
이거 얼룩 가장자리 테두리는 더 진하게 착색되서 실물로 보면 많이 티나요...ㅎㅎㅎ 얼룩 사이즈도 크고요
뭔가 허리 뒤에 붙어있는 가죽택에서 착색된 것 같은데(접혔…
더보기",zigzag_reviews_7.csv,"['별로', '흰색', '사실', '라면', '사지', '군데군데', '얼룩', '배송', '얼룩', '가장자리', '테두리', '착색', '실물', '얼룩', '뭔가', '가죽택', '착색', '접혔']",negative,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"x3cHLMxb
상위 20%
신고
25.02.28
옵션
크림화이트
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
161cm
52kg
상의 55
하의 26
발 225mm
디자인 때문에 바로 사버린 팬츠! 옆라인 봉제선 위치 때문에 와이드 라인임에도 좀더 슬림해보이는 팬츠에요! 직진배송으로 받고 싶어서 미듐 주문했더니 밥먹고 나서 배 빵빵할때도 살짝 널널했습니다 (키/몸무게 대비 허리 얇고 골반있는 체형) 저랑 비슷한 …
더보기",zigzag_reviews_7.csv,"['디자인', '때문', '바로', '라인', '봉제', '위치', '때문', '와이드', '라인', '좀더', '슬림', '직진', '배송', '미듐', '주문', '빵빵', '널널', '몸무게', '대비', '골반', '체형']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"YIR9LnyB
신고
25.02.21
옵션
크림화이트
롱M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
158cm
55kg
상의 55
하의 27
발 230mm
사진으로 담기지 않는 옷! 리뷰 좋은 데는 다 이유가 있네요.. 올 때부터 바지 냄새가 공장 냄새 나지 않고, 포근한 냄새가 나서 받을 때부터 기분 좋은 옷이였어요 

저는 롱으로 시켜서 조금 길긴 한데, 신발 굽 높은 걸 신을 때를 생각했을때 좋을 …
더보기",zigzag_reviews_7.csv,"['이유', '냄새', '공장', '냄새', '냄새', '기분', '신발']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"s61tNSTn
상위 20%
신고
25.02.18
옵션
크림화이트
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
170cm
65kg
상의 55
하의 30
발 245mm
허리에 비해 허벅지 엉덩이가 큰 하비체형인데 아주 딱입니다! 허리가 쪼오금 남긴 하는데 통이 딱이고 핏도 y존 부각없이 예쁩니다. 옆 절개 디테일도 넘 마음에 듭니다!",zigzag_reviews_7.csv,"['허벅지', '엉덩이', '하비', '체형', '오금', '부각', '절개', '디테', '일도', '듭니']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"19CfFiHJ
상위 10%
신고
25.02.11
옵션
(기모) 크림화이트
L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
169cm
57kg
상의 66
하의 28
발 250mm
구매하자마자 세탁했는데 저런 얼룩들이 있어서 식겁했네요. 얼룩제거제 뭍혀서 다시 세탁했더니 다행히 없어지긴 했는데 영 찝찝했어요.. 핏은 맘에 들어요",zigzag_reviews_7.csv,"['기모', '자마자', '세탁', '저런', '얼룩', '얼룩', '거제', '뭍혀', '다시', '세탁']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"M8hZifhU
상위 15%
신고
25.02.07
옵션
크림화이트
롱L
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
166cm
64kg
상의 66
하의 28
발 250mm
기장이 길고 널널한 바지통의 흰바지 찾고있었는데 제가 딱 원하던 기장감과 바지통이에요ㅠㅠ 절개선도 독특한게 넘 맘에 들어요ㅎㅎ
속옷도 안비쳐서 좋네욤",zigzag_reviews_7.csv,"['널널', '절개', '선도', '속옷', '좋네욤']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"뿡코
신고
25.01.26
옵션
크림화이트
M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
50kg
상의 55
하의 27
발 235mm
하체 튼실 + 허리가 상대적으로 얇고 긴 웨이브 체형인 사람이라 바지 입을때 항상 사이즈로 고민이였는데 후기보고 M사이즈 주문 했습니다
역시나 허리쪽이 남아서 벨트 안하고는 못 입을것 같지만 바지핏이 너무 예뻐서 구냥 품으려구요!
S로 교환했으면 딱 …
더보기",zigzag_reviews_7.csv,"['뿡코', '하체', '상대', '웨이브', '체형', '사람', '항상', '고민', '후기', '보고', '주문', '역시', '남아', '벨트', '바지핏', '교환']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"Kl8WU7Vv
신고
25.01.19
옵션
(기모) 크림화이트
XS
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
156cm
42kg
상의 44
하의 24
발 235mm
주름이 잘지는게 단점.. 그러나 생각보다 따듯했고
사이즈도 찰떡 같이 맞음….핏은 예쁜 편!
가격도 좀 있고 걱정했는데 배송도 빠르고 그냥 저냥 잘산듯 ㅎㅎ 기모바지 + 핏 괜찮은거 실패없이 구매하고싶다면 
추천함.",zigzag_reviews_7.csv,"['기모', '주름', '단점', '찰떡', '맞음핏', '걱정', '배송', '실패', '추천']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"oMqUB3Rb
상위 15%
신고
25.01.03
옵션
크림화이트
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
155cm
57kg
상의 55
하의 27
발 230mm
흰바지 처음 사보는데 완저니 이뻐용!! 저 옆라인이 완전 포인트에요. 뭔가 더 말라보이는 느낌. 허리는 좀 작게 나온거 같아용… 아쉽쓰… 검정색도 구매하고 싶네요!!",zigzag_reviews_7.csv,"['처음', '완저', '라인', '완전', '포인트', '뭔가', '말라보', '검정색']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"aJgjsgRb
상위 10%
신고
25.05.27
옵션
블랙
XS
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
154cm
47kg
상의 44
하의 26
발 225mm
기장은 좀 길지만 제가 원하던 느낌에 핏이 너무 예뻐서 만족해용!! 고민하다가 샀는데 그냥 대만족입니다 ㅎㅎ 최애바지 등극 ~!",zigzag_reviews_7.csv,"['고민', '만족', '최애']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"54wOvez2
상위 10%
신고
25.05.19
옵션
크림화이트
S
사이즈
작아요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
158cm
49kg
상의 55
하의 27
발 230mm
살짝 길이가 안 맞고, 허리가 꽉 끼지만 ,, 그냥 입으려고요!
요즘 다이어트 해서 입을만 한데 좀만 살 찌면 바로 배 아플거 같아용.. 근데 또 길이가 길어서 m사이즈 바꾸기 애매혀요
나름 예뻐요",zigzag_reviews_7.csv,"['길이', '다이어트', '바로', '길이', '애매', '나름']",neutral,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"chae******
신고
25.05.03
옵션
흑청
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
49kg
옆에 절개선도 예쁘고 색도 예쁘고 핏도 예뻐요
그리고 밑위가 긴 바지를 편해서 좋아하는데 밑위가 길어요 길이도 딱 좋고 편해요",zigzag_reviews_7.csv,"['절개', '선도', '색도', '밑위', '밑위', '길이']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"v6sntgQn
상위 15%
신고
25.04.28
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
166cm
43kg
상의 55
하의 26
발 235mm
바지통이랑 길이 모두 맘에 들어요
마른 체형인데 허리도 잘 맞아요
옆 절개선이 확실히 포인트도 되고 좋네요
두께는 봄,가을까지는 잘 입을 수 있을거 같아요",zigzag_reviews_7.csv,"['길이', '모두', '체형', '개선', '포인트', '두께']",neutral,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"WkTUk3zA
상위 20%
신고
25.04.25
옵션
블랙
M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
53kg
상의 55
하의 28
발 235mm
핏 좋아요 천도 짱짱해서 완전 오래입을듯
길이 수선했는데 최애바지가 되어버림..
넘 예뻐요!!!!강츄",zigzag_reviews_7.csv,"['천도', '완전', '길이', '최애', '요강']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"uPMglpQS
상위 15%
신고
25.04.12
옵션
크림화이트
M
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
165cm
54kg
하의 27
아이보리 말고 진짜 하얀 와이드 바지 사고 싶었는데 이 바지가 진짜 제가 원하던 느낌이였어요! 비침은 거의 없는것 같고 허리 사이즈도 넉넉하게 잘 맞아용????",zigzag_reviews_7.csv,"['와이드', '사고', '거의']",neutral,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"a4DfyO0P
상위 10%
신고
25.03.29
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
48kg
하의 25
하얀 바지를 원했는데 핏과 색상 다 맘에 들었어요.
전혀 크림 느낌 안나서 모든 상의와 잘어울립니다
봄에 입기 너무 좋은 바지입니당!!",zigzag_reviews_7.csv,"['전혀', '안나', '모든']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"dLRe0AVX
상위 15%
신고
25.03.25
옵션
블랙
M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
편한 바지 찾던중에 구매했습니다. 158한테는 좀 길긴한데 자르면 애매해질거겉아서 그냥 입을 예정입니다. 옆선이 너무너무 맘에들고 핏도 이뻐서 만족중입니다~",zigzag_reviews_7.csv,"['거겉', '예정', '옆선', '만족']",neutral,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"qqkvAXAy
상위 10%
신고
25.03.21
옵션
크림화이트
M
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
55kg
하의 28
바지 이뻐요 163인데 길이 딱 맞고 허리도 괜찮아요 스판끼도 있는지 무릎 굽혀도 편하고 와이존 부각이나 부해 보이는것도 없어요 옆에 선이 있어서 오히려 다리도 길어보이고 날씬해보여요 어느옷에나 어울릴꺼 같고 재질도 막두꺼운것도 아니라서 초여름까지도 …
더보기",zigzag_reviews_7.csv,"['길이', '스판끼', '무릎', '부각', '오히려', '다리', '초여름']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"xLU87SIu
상위 10%
신고
25.02.24
옵션
블랙
XS
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
158cm
43kg
상의 44
하의 23
발 230mm
158 기준 조금 끌리는데 좀 두꺼운 옷 넣입해서 끌어올리거나 크록스 5센치 신으면 안 끌려요! 세미오버보단 그냥 오버핏인 것 같아요 편하게 휘뚤마뚤 입기 좋습니다",zigzag_reviews_7.csv,"['기준', '록스', '센치', '세미', '오버', '버핏', '휘뚤마뚤']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"PNDKkDxN
신고
24.12.04
옵션
크림화이트
S
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
156cm
47kg
상의 55
하의 26
발 235mm
저한테는 길이가 많이 길긴해요
통이 뭔가 애매한 어벙한 핏이긴한데 수선하고 입을수있을것같아용
재질은 빳빳한것도 아니고 흐물한것도 아닌 그 중간 같습니다",zigzag_reviews_7.csv,"['길이', '뭔가', '어벙', '빳빳한것', '흐물한것', '중간']",negative,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"SC0fsWkc
신고
25.06.04
옵션
크림화이트
롱L
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
45kg
상의 55
하의 26
발 240mm
살 쪄서 한 치수 큰걸로 샀는데
넉넉하게 잘 맞아요 와이드한 스타일이라 크게 입어도
괜찮을 거 같아요 :) 퀄리티도 맘에 들고 올 여름에
편하게 잘 입을 수 있을 거 같아요 !!",zigzag_reviews_7.csv,"['치수', '와이드', '스타일', '크게', '여름']",positive,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"효뎌니
상위 5%
신고
25.05.11
옵션
크림화이트
S
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
169cm
56kg
상의 55
하의 27
발 240mm
하체 튼튼형이라 그런지 핏은 모델이랑 차이가 있었어요 ㅠㅠ
옷 재질 퀄리티는 나쁘지 않은데 밑위 부분이 뭔가 이상해서 바지가 이상하게 주름지고 주머니가 대각선으로 빠져서 의자이 앉았을때 이상하게 튀어나와요 ㅜㅜ 전체적인 핏이 아쉬운..
면이 되게 탄탄…
더보기",zigzag_reviews_7.csv,"['하체', '모델', '차이', '밑위', '부분', '뭔가', '주름', '지고', '주머니', '대각선', '의자', '전체', '탄탄']",positive,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"T5Wrp1Ax
상위 25%
신고
25.05.06
옵션
빈티지중청
XS
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
157cm
39kg
상의 44
하의 24
발 225mm
핏도 이쁘고 컬러감도 너무 이뻐요
길이가 너무 길어서 5cm정도 잘랐습니다.
그래도 바지가 너무 이뻐서 자른비용 안아까울만큼 맘에 들어요~~
두께도 적당히 두툼하고 봄가을에 입기 딱 좋을정도 두께감입니다!",zigzag_reviews_7.csv,"['빈티', '중청', '컬러', '길이', '비용', '두께', '두툼', '두께']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"2oK9dtpX
상위 15%
신고
25.05.05
옵션
빈티지진청
롱M
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
55kg
상의 55
하의 27
발 235mm
바지 길이 길고 와이드핏 사고 싶었는데 저의 니즈를 완벽히 충족시켜주는 바지입니다 ㅎㅎ
길이 길어서 끝을 살짝 접기는 한데 그게 너무 맘에 들었고 통도 커서 너무 편하고 좋아요
색감도 화면 색 그대로 너무 맘에 들고 한여름 빼고는 모든 계절 다 입을 …
더보기",zigzag_reviews_7.csv,"['빈티', '진청', '길이', '와이드', '사고', '충족', '길이', '접기', '그게', '커서', '그대로', '한여름', '모든', '계절']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"Y2mvZOeL
상위 20%
신고
25.05.03
옵션
블랙
XS
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
162cm
42kg
상의 44
하의 26
발 230mm
사진을 제가 너무 못찍었는데ㅜㅜㅜ
바지 퀄리티 예쁘고, 핏도 엄청 예뻐요
다른색 한벌 더 사고 싶어용
전에 샀던 바지는 다 애매한 와이드 핏이었는지
지금은 딱 마음에 드는 와이드핏이에요",zigzag_reviews_7.csv,"['사고', '와이드', '지금', '와이드']",neutral,2,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"Ao3Ne9bC
상위 20%
신고
25.05.01
옵션
크림화이트
롱L
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
173cm
66kg
상의 66
하의 34
발 250mm
이렇게 통 넓은 하얀색 바지 하나 구매하고 싶었는데 너무 마음에 듭니다. 옷감 자체도 나쁘지 않은 편이에요. 벨트 하나 매고 구두와 함께 잘 신겠습니다. 딱 발등까지 더 피는 기장감이라 맘에 들어요.ㅎㅎㅎ",zigzag_reviews_7.csv,"['하얀색', '하나', '듭니', '옷감', '자체', '편이', '벨트', '하나', '구두', '발등']",neutral,0,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
"sora*****
상위 10%
신고
25.05.01
옵션
크림화이트
M
정보
160cm
51kg
하의 26
흰바지가 많이 있지만 이 핏은 없어서 구매했는데 딱 맘에 들어요^^ 160에 52정도 되는데 m사이즈 와이존, 허벅지 어디하나 끼는 곳 없이 낙낙하고 편해요! 허리도 할랑해서 벨트하고 입으면 너무 이쁠거 같아요. 길이도 운동화 신고 살짝 끌릴듯말듯한 …
더보기",zigzag_reviews_7.csv,"['허벅지', '어디', '하나', '낙하', '벨트', '길이', '운동화', '말듯']",positive,1,하의/바지/여름바지,review_7.jpg,https://zigzag.kr/catalog/products/140796259
